event_log_id,event_id,event_name,event_time,insertion_time,event_args,src_mac,src_name,src_util_id,src_device_type,src_event_count,src_admin_state,src_ops_state,src_location_util_id,src_location_type,src_service_pt_util_id,src_service_pt_type,src_addr_line1,src_addr_line2,src_city,src_state,src_postal_code,src_region_code,src_latitude,src_longitude,src_dist_net_transformer_util_id,src_dist_net_feeder_util_id,src_dist_net_substation_util_id,src_dist_net_attr1,src_dist_net_attr2,src_dist_net_attr3,proxy_mac,proxy_name,proxy_util_id,proxy_device_type,event_job_id,event_last_updated_by,event_assigned_to,event_severity,event_category1,event_category2,event_category3,event_text
70342264370,300263,"NIC Lua Event","2024-04-22T11:08:33.000+10:00","2024-04-22T23:00:22.523+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_vars.lua8bcab4c0e02eb20aa724}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua8bcab4c0e02eb20aa724"
70342264371,300263,"NIC Lua Event","2024-04-22T11:08:33.000+10:00","2024-04-22T23:00:22.523+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
70342264372,300263,"NIC Lua Event","2024-04-22T11:08:33.000+10:00","2024-04-22T23:00:22.523+10:00","{{001350fffe70dfa9}{2}{2}{32}{0}{ap_cfig.luaefea8e9d330db1419f66}{Lua configuration script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 2 (Lua configuration script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_cfig.luaefea8e9d330db1419f66"
70342264373,12209,"Battery Off Alarm Message","2024-04-22T11:08:33.000+10:00","2024-04-22T23:00:22.523+10:00","{{00:13:50:ff:fe:70:df:a9}{27}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device is running on external power MacID: 00:13:50:ff:fe:70:df:a9, RebootCounter: 27."
70342264374,12210,"Battery Status Message","2024-04-22T11:08:33.000+10:00","2024-04-22T23:00:22.523+10:00","{{28.50}{17.65}{13.37}{457.14}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 28.50 C, Battery temperature 17.65 C, Voltage 13.37 V, Charge current 457.14 mA"
70329865896,100007,"NIC Power Restore","2024-04-22T11:10:05.000+10:00","2024-04-22T11:10:17.063+10:00","{{001350fffe70dfa9}{27}{2024-04-22T01:10:05.000Z}{2024-04-22T01:10:06.460Z}{unclean}{2024-04-22T01:07:27.000Z}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC Power Restore Trap Received from device: 00:13:50:ff:fe:70:df:a9, Reboot Count: 27, NIC timestamp: 2024-04-22T11:10:05.000+10:00, Received Timestamp: 2024-04-22T11:10:06.460+10:00, Power Restoration Timestamp: 2024-04-22T11:07:27.000+10:00, State: unclean"
70329939341,12012,"NIC Backup Battery Inactive","2024-04-22T11:10:57.447+10:00","2024-04-22T11:11:08.050+10:00","{{001350fffe70dfa9}{27}{41}{2024-04-22T01:10:57.447Z}{2024-04-22T01:10:57.447Z}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
70368129007,12210,"Battery Status Message","2024-04-23T13:58:58.000+10:00","2024-04-23T23:00:18.099+10:00","{{39.75}{26.97}{14.82}{0.94}{Battery Status: Full.}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 39.75 C, Battery temperature 26.97 C, Voltage 14.82 V, Charge current 0.94 mA"
70368129008,12210,"Battery Status Message","2024-04-23T13:58:58.000+10:00","2024-04-23T23:00:18.099+10:00","{{39.75}{26.97}{14.82}{0.94}{Battery Status: Calibration done. Coulomb Range 83532,}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 83532, Charger temperature 39.75 C, Battery temperature 26.97 C, Voltage 14.82 V, Charge current 0.94 mA"
70368129009,12210,"Battery Status Message","2024-04-23T14:00:44.000+10:00","2024-04-23T23:00:18.099+10:00","{{39.12}{26.97}{14.82}{0.94}{Battery Status: Test. Post-test voltage: 13.68. Pre-test measurements:}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.68. Pre-test measurements: Charger temperature 39.12 C, Battery temperature 26.97 C, Voltage 14.82 V, Charge current 0.94 mA"
70395245518,12210,"Battery Status Message","2024-04-24T14:01:44.000+10:00","2024-04-24T23:00:18.793+10:00","{{27.50}{16.56}{14.82}{1.17}{Battery Status: Test. Post-test voltage: 13.69. Pre-test measurements:}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.69. Pre-test measurements: Charger temperature 27.50 C, Battery temperature 16.56 C, Voltage 14.82 V, Charge current 1.17 mA"
70420984963,12210,"Battery Status Message","2024-04-25T14:02:44.000+10:00","2024-04-25T23:00:18.051+10:00","{{27.37}{16.56}{14.82}{0.47}{Battery Status: Test. Post-test voltage: 13.69. Pre-test measurements:}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.69. Pre-test measurements: Charger temperature 27.37 C, Battery temperature 16.56 C, Voltage 14.82 V, Charge current 0.47 mA"
70445469242,12210,"Battery Status Message","2024-04-26T14:03:45.000+10:00","2024-04-26T23:00:18.478+10:00","{{27.25}{16.29}{14.82}{1.41}{Battery Status: Test. Post-test voltage: 13.66. Pre-test measurements:}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.66. Pre-test measurements: Charger temperature 27.25 C, Battery temperature 16.29 C, Voltage 14.82 V, Charge current 1.41 mA"
70470037650,12210,"Battery Status Message","2024-04-27T14:04:45.000+10:00","2024-04-27T23:00:18.941+10:00","{{32.87}{21.19}{14.82}{0.70}{Battery Status: Test. Post-test voltage: 13.68. Pre-test measurements:}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,13,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.68. Pre-test measurements: Charger temperature 32.87 C, Battery temperature 21.19 C, Voltage 14.82 V, Charge current 0.70 mA"
70481300477,100013,"NIC Power Restore Log Entry","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{001350fffe70dfa9}{Power Restore Event Log Entry Received. FW Version: 4.8.6002}{2024-04-27T18:40:56.000Z}{28}{0}{}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:70:df:a9 alarm Power Restore Event Log Entry Received. FW Version: 4.8.6002 time 2024-04-28T04:40:56.000+10:00 Reboot Count: 28 Flags: 0 Core Data: N/A"
70481300478,300263,"NIC Lua Event","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_vars.lua8bcab4c0e02eb20aa724}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua8bcab4c0e02eb20aa724"
70481300479,300263,"NIC Lua Event","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
70481300481,12209,"Battery Off Alarm Message","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{00:13:50:ff:fe:70:df:a9}{28}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,4,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device is running on external power MacID: 00:13:50:ff:fe:70:df:a9, RebootCounter: 28."
70481300482,300263,"NIC Lua Event","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_vars.lua8bcab4c0e02eb20aa724}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua8bcab4c0e02eb20aa724"
70481300483,300263,"NIC Lua Event","2024-04-28T04:40:56.000+10:00","2024-04-28T11:00:17.619+10:00","{{001350fffe70dfa9}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,20,Active,Active,AMI-CP-EST-000000627,Network,,,"19 STILLMAN ST ","WOOD POLE",RICHMOND,VIC,,CitiPower East,-37.821828,145.009972,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:a9,AP2220950311,AP2220950311,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:a9: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
