event_log_id,event_id,event_name,event_time,insertion_time,event_args,src_mac,src_name,src_util_id,src_device_type,src_event_count,src_admin_state,src_ops_state,src_location_util_id,src_location_type,src_service_pt_util_id,src_service_pt_type,src_addr_line1,src_addr_line2,src_city,src_state,src_postal_code,src_region_code,src_latitude,src_longitude,src_dist_net_transformer_util_id,src_dist_net_feeder_util_id,src_dist_net_substation_util_id,src_dist_net_attr1,src_dist_net_attr2,src_dist_net_attr3,proxy_mac,proxy_name,proxy_util_id,proxy_device_type,event_job_id,event_last_updated_by,event_assigned_to,event_severity,event_category1,event_category2,event_category3,event_text
70420976817,12210,"Battery Status Message","2024-04-25T17:34:57.000+10:00","2024-04-25T23:00:18.475+10:00","{{25.75}{16.84}{14.78}{0.94}{Battery Status: Full.}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 25.75 C, Battery temperature 16.84 C, Voltage 14.78 V, Charge current 0.94 mA"
70420976818,12210,"Battery Status Message","2024-04-25T17:34:57.000+10:00","2024-04-25T23:00:18.475+10:00","{{25.75}{16.84}{14.78}{0.94}{Battery Status: Calibration done. Coulomb Range 83968,}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration done. Coulomb Range 83968, Charger temperature 25.75 C, Battery temperature 16.84 C, Voltage 14.78 V, Charge current 0.94 mA"
70420976820,12210,"Battery Status Message","2024-04-25T17:36:43.000+10:00","2024-04-25T23:00:18.475+10:00","{{25.25}{16.84}{14.78}{0.94}{Battery Status: Test. Post-test voltage: 13.81. Pre-test measurements:}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.81. Pre-test measurements: Charger temperature 25.25 C, Battery temperature 16.84 C, Voltage 14.78 V, Charge current 0.94 mA"
70445457819,12210,"Battery Status Message","2024-04-26T17:37:43.000+10:00","2024-04-26T23:00:18.489+10:00","{{23.62}{16.56}{14.78}{0.94}{Battery Status: Test. Post-test voltage: 13.69. Pre-test measurements:}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.69. Pre-test measurements: Charger temperature 23.62 C, Battery temperature 16.56 C, Voltage 14.78 V, Charge current 0.94 mA"
70470029643,12210,"Battery Status Message","2024-04-27T17:38:43.000+10:00","2024-04-27T23:00:18.381+10:00","{{24.87}{17.92}{14.79}{1.17}{Battery Status: Test. Post-test voltage: 13.73. Pre-test measurements:}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Test. Post-test voltage: 13.73. Pre-test measurements: Charger temperature 24.87 C, Battery temperature 17.92 C, Voltage 14.79 V, Charge current 1.17 mA"
70481290813,100013,"NIC Power Restore Log Entry","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{001350fffe70df93}{Power Restore Event Log Entry Received. FW Version: 4.8.6002}{2024-04-27T18:35:29.000Z}{32}{0}{}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,3,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:70:df:93 alarm Power Restore Event Log Entry Received. FW Version: 4.8.6002 time 2024-04-28T04:35:29.000+10:00 Reboot Count: 32 Flags: 0 Core Data: N/A"
70481290815,300263,"NIC Lua Event","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_vars.lua16bc1a34f2592fd1d100}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua16bc1a34f2592fd1d100"
70481290816,300263,"NIC Lua Event","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
70481290817,12209,"Battery Off Alarm Message","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{00:13:50:ff:fe:70:df:93}{32}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,3,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device is running on external power MacID: 00:13:50:ff:fe:70:df:93, RebootCounter: 32."
70481290818,300263,"NIC Lua Event","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_vars.lua16bc1a34f2592fd1d100}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua16bc1a34f2592fd1d100"
70481290819,300263,"NIC Lua Event","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
70481290820,300263,"NIC Lua Event","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{001350fffe70df93}{2}{2}{32}{0}{ap_cfig.luaefea8e9d330db1419f66}{Lua configuration script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 2 (Lua configuration script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_cfig.luaefea8e9d330db1419f66"
70481290821,12210,"Battery Status Message","2024-04-28T04:35:29.000+10:00","2024-04-28T11:00:18.093+10:00","{{18.37}{10.58}{14.79}{0.00}{Battery Status: Full.}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Full. Charger temperature 18.37 C, Battery temperature 10.58 C, Voltage 14.79 V, Charge current 0.00 mA"
70475291572,12012,"NIC Backup Battery Inactive","2024-04-28T04:37:30.886+10:00","2024-04-28T04:37:41.066+10:00","{{001350fffe70df93}{32}{14}{2024-04-27T18:37:30.886Z}{2024-04-27T18:37:30.886Z}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,3,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
72204856472,12210,"Battery Status Message","2024-06-26T17:35:34.000+10:00","2024-06-26T23:12:24.145+10:00","{{21.62}{14.39}{14.79}{0.70}{Battery Status: Calibration initiated.}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,9,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Battery Status: Calibration initiated. Charger temperature 21.62 C, Battery temperature 14.39 C, Voltage 14.79 V, Charge current 0.70 mA"
72223651524,12012,"NIC Backup Battery Inactive","2024-06-27T15:44:50.953+10:00","2024-06-27T15:45:01.060+10:00","{{001350fffe70df93}{33}{15}{2024-06-27T05:44:50.953Z}{2024-06-27T05:44:50.953Z}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,3,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,,,,Clear,EVENT_CAT_NIC_EVENT,,,"NIC backup battery inactive"
72233032776,100013,"NIC Power Restore Log Entry","2024-06-27T16:42:05.000+10:00","2024-06-27T23:00:18.499+10:00","{{001350fffe70df93}{Power Restore Event Log Entry Received. FW Version: 5.4.6043}{2024-06-27T06:42:05.000Z}{33}{0}{}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,3,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device 00:13:50:ff:fe:70:df:93 alarm Power Restore Event Log Entry Received. FW Version: 5.4.6043 time 2024-06-27T16:42:05.000+10:00 Reboot Count: 33 Flags: 0 Core Data: N/A"
72233032777,300263,"NIC Lua Event","2024-06-27T16:42:05.000+10:00","2024-06-27T23:00:18.499+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_vars.lua16bc1a34f2592fd1d100}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua16bc1a34f2592fd1d100"
72233032778,300263,"NIC Lua Event","2024-06-27T16:42:05.000+10:00","2024-06-27T23:00:18.499+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
72233032779,12209,"Battery Off Alarm Message","2024-06-27T16:42:05.000+10:00","2024-06-27T23:00:18.499+10:00","{{00:13:50:ff:fe:70:df:93}{33}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,3,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"Device is running on external power MacID: 00:13:50:ff:fe:70:df:93, RebootCounter: 33."
72233032780,300263,"NIC Lua Event","2024-06-27T16:42:05.000+10:00","2024-06-27T23:00:18.499+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_vars.lua16bc1a34f2592fd1d100}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_vars.lua16bc1a34f2592fd1d100"
72233032781,300263,"NIC Lua Event","2024-06-27T16:42:05.000+10:00","2024-06-27T23:00:18.499+10:00","{{001350fffe70df93}{1}{2}{32}{0}{ap_init.lua1907e1a20ada84fa315a}{Lua initialization script activated.}{LUA_OP_SUCCEEDED}}",00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,15,Active,Active,AMI-CP-EST-000005237,Network,,,"57 Kooyongkoot Rd  (1 Kembla Street -old) ","Wooden pole",Hawthorn,VIC,3122,CitiPower East,-37.833522,145.038718,,,,CITIPOWER,,,00:13:50:ff:fe:70:df:93,AP2220950297,AP2220950297,Access Point,2959959,,,Information,EVENT_CAT_NIC_EVENT,,,"NIC Lua event for 00:13:50:ff:fe:70:df:93: type 1 (Lua initialization script activated.), status 2 (LUA_OP_SUCCEEDED), file name length 32, error msg length 0, file name and error - ap_init.lua1907e1a20ada84fa315a"
